Time, s;Throttle, %;Current, A;Battery voltage, V;Power consumption, A*h;CPU/MOSFET temperature, *C;Output power, %;Phase current, A;BEC voltage, V;Electrical power, W;Motor RPM;Errors
ESC RESET;--;--;--;SN: 0x220004cb;BL: 25;FW: 16;--;--;--;--;OK
2,8;0,0;0,3;24,8;0,000;27 (TMSF);0,0;0,3;0,0;7,4;0;THRT
4,0;0,0;0,2;24,8;0,000;27 (TMSF);0,0;0,2;0,0;5,0;0;THRT
5,2;0,0;0,3;24,8;0,000;27 (TMSF);0,0;0,3;0,0;7,4;0;THRT
6,3;0,0;0,1;24,8;0,000;27 (TMSF);0,0;0,1;0,0;2,5;0;--
7,4;0,0;0,2;24,8;0,000;27 (TMSF);0,0;0,2;0,0;5,0;0;--
16,3;0,0;0,2;24,8;0,001;27 (TMSF);0,0;0,2;0,0;5,0;0;--
19,7;0,5;0,2;24,8;0,001;27 (TMSF);0,0;0,2;0,0;5,0;0;--
20,0;2,5;0,2;24,8;0,001;27 (TMSF);0,0;0,2;0,0;5,0;0;--
20,5;5,0;0,4;24,8;0,001;27 (TMSF);5,0;0,4;0,0;9,9;43;--
20,7;6,0;0,4;24,8;0,001;27 (TMSF);6,0;0,4;0,0;9,9;314;--
20,9;7,0;0,3;24,8;0,001;27 (TMSF);7,0;0,3;0,0;7,4;380;--
21,1;7,5;0,3;24,8;0,001;27 (TMSF);7,5;0,3;0,0;7,4;435;--
21,4;7,5;0,3;24,8;0,001;27 (TMSF);7,5;0,3;0,0;7,4;450;--
21,6;7,5;0,3;24,8;0,001;27 (TMSF);7,5;0,3;0,0;7,4;455;--
21,8;7,5;0,3;24,8;0,001;27 (TMSF);7,5;0,3;0,0;7,4;456;--
22,0;7,5;0,2;24,8;0,001;27 (TMSF);7,5;0,2;0,0;5,0;457;--
22,2;7,5;0,3;24,8;0,001;27 (TMSF);7,5;0,3;0,0;7,4;457;--
22,4;7,5;0,3;24,8;0,001;27 (TMSF);7,5;0,3;0,0;7,4;457;--
22,7;7,5;0,3;24,8;0,001;27 (TMSF);7,5;0,3;0,0;7,4;455;--
22,9;7,5;0,3;24,8;0,001;27 (TMSF);7,5;0,3;0,0;7,4;456;--
23,1;7,5;0,2;24,8;0,001;27 (TMSF);7,5;0,2;0,0;5,0;462;--
23,3;10,5;0,4;24,8;0,001;27 (TMSF);10,5;0,4;0,0;9,9;508;--
23,5;12,5;0,7;24,8;0,001;27 (TMSF);12,5;0,7;0,0;17,4;658;--
23,8;13,0;0,7;24,8;0,001;27 (TMSF);13,0;0,7;0,0;17,4;749;--
24,0;12,5;0,5;24,8;0,001;27 (TMSF);12,5;0,5;0,0;12,4;769;--
24,2;12,5;0,5;24,8;0,001;27 (TMSF);12,5;0,5;0,0;12,4;769;--
24,4;12,5;0,4;24,8;0,001;27 (TMSF);12,5;0,4;0,0;9,9;770;--
24,6;12,5;0,4;24,8;0,001;27 (TMSF);12,5;0,4;0,0;9,9;769;--
24,8;12,5;0,5;24,8;0,001;27 (TMSF);12,5;0,5;0,0;12,4;769;--
25,1;12,5;0,4;24,8;0,001;27 (TMSF);12,5;0,4;0,0;9,9;769;--
25,3;12,5;0,4;24,8;0,001;27 (TMSF);12,5;0,4;0,0;9,9;769;--
25,5;12,5;0,4;24,8;0,001;27 (TMSF);12,5;0,4;0,0;9,9;768;--
25,7;12,5;0,4;24,8;0,001;27 (TMSF);12,5;0,4;0,0;9,9;769;--
25,9;13,0;0,4;24,8;0,001;27 (TMSF);13,0;0,4;0,0;9,9;774;--
26,2;13,5;0,5;24,8;0,001;27 (TMSF);13,5;0,5;0,0;12,4;788;--
26,4;16,0;0,7;24,8;0,001;27 (TMSF);16,0;0,7;0,0;17,4;866;--
26,6;18,0;1,0;24,8;0,002;27 (TMSF);17,5;1,0;0,0;24,8;970;--
26,8;18,0;1,1;24,8;0,002;27 (TMSF);18,0;1,1;0,0;27,3;1054;--
27,0;18,0;0,9;24,8;0,002;27 (TMSF);18,0;0,9;0,0;22,3;1069;--
27,2;18,0;0,9;24,8;0,002;27 (TMSF);18,0;0,9;0,0;22,3;1072;--
27,5;18,0;0,8;24,8;0,002;27 (TMSF);18,0;0,8;0,0;19,8;1075;--
27,7;18,0;0,8;24,8;0,002;27 (TMSF);18,0;0,8;0,0;19,8;1075;--
27,9;18,0;0,8;24,8;0,002;27 (TMSF);18,0;0,8;0,0;19,8;1072;--
28,1;18,0;0,8;24,8;0,002;27 (TMSF);18,0;0,8;0,0;19,8;1071;--
28,3;18,0;0,9;24,8;0,002;27 (TMSF);18,0;0,9;0,0;22,3;1072;--
28,6;18,0;1,0;24,8;0,002;27 (TMSF);18,0;1,0;0,0;24,8;1074;--
28,8;18,0;0,9;24,8;0,002;27 (TMSF);18,0;0,9;0,0;22,3;1072;--
29,0;18,0;0,8;24,8;0,002;27 (TMSF);18,0;0,8;0,0;19,8;1076;--
29,2;18,0;0,9;24,8;0,002;27 (TMSF);18,0;0,9;0,0;22,3;1081;--
29,4;19,0;0,9;24,8;0,002;27 (TMSF);18,5;0,9;0,0;22,3;1088;--
29,6;21,5;1,4;24,7;0,002;27 (TMSF);21,5;1,4;0,0;34,6;1196;--
29,9;22,5;1,6;24,7;0,002;27 (TMSF);22,0;1,6;0,0;39,5;1265;--
30,1;22,5;1,7;24,7;0,002;27 (TMSF);22,5;1,7;0,0;42,0;1316;--
30,3;22,5;1,6;24,7;0,003;27 (TMSF);22,5;1,6;0,0;39,5;1328;--
30,5;22,5;1,5;24,7;0,003;27 (TMSF);22,5;1,5;0,0;37,1;1330;--
30,7;22,5;1,5;24,7;0,003;27 (TMSF);22,5;1,5;0,0;37,1;1327;--
31,0;22,5;1,4;24,7;0,003;27 (TMSF);22,5;1,4;0,0;34,6;1323;--
31,2;22,5;1,4;24,7;0,003;27 (TMSF);22,5;1,4;0,0;34,6;1323;--
31,4;22,5;1,4;24,7;0,003;27 (TMSF);22,5;1,4;0,0;34,6;1321;--
31,6;22,5;1,4;24,7;0,003;27 (TMSF);22,5;1,4;0,0;34,6;1326;--
31,8;22,5;1,4;24,7;0,003;27 (TMSF);22,5;1,4;0,0;34,6;1331;--
32,1;23,0;1,4;24,7;0,003;27 (TMSF);23,0;1,4;0,0;34,6;1332;--
32,3;23,5;1,3;24,7;0,003;27 (TMSF);23,0;1,3;0,0;32,1;1344;--
32,5;24,5;1,7;24,7;0,003;27 (TMSF);24,5;1,7;0,0;42,0;1389;--
32,7;26,5;2,1;24,7;0,004;27 (TMSF);26,5;7,9;0,0;51,9;1486;--
32,9;27,0;2,2;24,7;0,004;27 (TMSF);27,0;8,1;0,0;54,3;1539;--
33,1;28,5;2,4;24,7;0,004;27 (TMSF);28,5;8,4;0,0;59,3;1601;--
33,4;28,5;2,4;24,7;0,004;27 (TMSF);28,5;8,4;0,0;59,3;1623;--
33,6;28,5;2,3;24,7;0,004;27 (TMSF);28,5;8,1;0,0;56,8;1626;--
33,8;28,5;2,3;24,7;0,004;27 (TMSF);28,5;8,1;0,0;56,8;1624;--
34,0;28,5;2,2;24,7;0,004;27 (TMSF);28,5;7,7;0,0;54,3;1625;--
34,2;28,5;2,2;24,7;0,004;27 (TMSF);28,5;7,7;0,0;54,3;1626;--
34,5;28,5;2,3;24,7;0,005;27 (TMSF);28,5;8,1;0,0;56,8;1631;--
34,7;28,5;2,2;24,7;0,005;27 (TMSF);28,5;7,7;0,0;54,3;1631;--
34,9;28,5;2,2;24,7;0,005;27 (TMSF);28,5;7,7;0,0;54,3;1633;--
35,1;28,5;2,2;24,7;0,005;27 (TMSF);28,5;7,7;0,0;54,3;1634;--
35,3;28,5;2,2;24,7;0,005;27 (TMSF);28,5;7,7;0,0;54,3;1633;--
35,5;29,0;2,2;24,7;0,005;27 (TMSF);29,0;7,6;0,0;54,3;1634;--
35,8;29,5;2,3;24,7;0,005;27 (TMSF);29,5;7,8;0,0;56,8;1655;--
36,0;32,0;2,8;24,7;0,006;27 (TMSF);32,0;8,8;0,0;69,2;1732;--
36,2;33,5;3,2;24,7;0,006;27 (TMSF);33,5;9,6;0,0;79,0;1810;--
36,4;33,5;3,3;24,7;0,006;27 (TMSF);33,5;9,9;0,0;81,5;1867;--
36,6;33,5;3,2;24,7;0,006;27 (TMSF);33,5;9,6;0,0;79,0;1879;--
36,9;33,5;3,1;24,7;0,007;27 (TMSF);33,5;9,3;0,0;76,6;1882;--
37,1;33,5;3,1;24,7;0,007;27 (TMSF);33,5;9,3;0,0;76,6;1881;--
37,3;33,5;3,1;24,7;0,007;27 (TMSF);33,5;9,3;0,0;76,6;1882;--
37,5;33,5;3,1;24,7;0,007;27 (TMSF);33,5;9,3;0,0;76,6;1883;--
37,7;33,5;3,2;24,7;0,007;27 (TMSF);33,5;9,6;0,0;79,0;1883;--
37,9;33,5;3,1;24,7;0,007;27 (TMSF);33,5;9,3;0,0;76,6;1883;--
38,2;33,5;3,1;24,7;0,007;27 (TMSF);33,5;9,3;0,0;76,6;1883;--
38,4;33,5;3,1;24,7;0,008;27 (TMSF);33,5;9,3;0,0;76,6;1883;--
38,6;33,5;3,1;24,7;0,008;27 (TMSF);33,5;9,3;0,0;76,6;1882;--
38,8;33,5;3,1;24,7;0,008;27 (TMSF);33,5;9,3;0,0;76,6;1882;--
39,0;33,5;3,1;24,7;0,008;27 (TMSF);33,5;9,3;0,0;76,6;1883;--
39,3;34,0;3,2;24,7;0,008;27 (TMSF);34,0;9,4;0,0;79,0;1885;--
39,5;35,5;3,3;24,6;0,009;27 (TMSF);35,5;9,3;0,0;81,2;1912;--
39,7;37,0;3,9;24,6;0,009;27 (TMSF);37,0;10,5;0,0;95,9;2001;--
39,9;38,0;4,2;24,6;0,009;27 (TMSF);38,0;11,1;0,0;103,3;2057;--
40,1;38,5;4,4;24,6;0,009;27 (TMSF);38,5;11,4;0,0;108,2;2105;--
40,3;38,5;4,3;24,6;0,009;27 (TMSF);38,5;11,2;0,0;105,8;2116;--
40,6;38,5;4,3;24,6;0,010;27 (TMSF);38,5;11,2;0,0;105,8;2119;--
40,8;38,5;4,2;24,6;0,010;27 (TMSF);38,5;10,9;0,0;103,3;2120;--
41,0;37,5;4,1;24,6;0,011;27 (TMSF);37,5;10,9;0,0;100,9;2117;--
41,2;37,0;3,8;24,6;0,011;27 (TMSF);37,0;10,3;0,0;93,5;2069;--
41,4;37,0;3,7;24,6;0,011;27 (TMSF);37,0;10,0;0,0;91,0;2055;--
41,7;37,0;3,8;24,6;0,011;27 (TMSF);37,0;10,3;0,0;93,5;2053;--
41,9;37,0;3,8;24,6;0,011;27 (TMSF);37,0;10,3;0,0;93,5;2054;--
42,1;37,5;3,8;24,6;0,012;27 (TMSF);37,5;10,1;0,0;93,5;2060;--
42,3;38,5;4,1;24,6;0,012;27 (TMSF);38,5;10,6;0,0;100,9;2091;--
42,5;38,5;4,3;24,6;0,012;27 (TMSF);38,5;11,2;0,0;105,8;2120;--
42,7;39,0;4,4;24,6;0,012;27 (TMSF);39,0;11,3;0,0;108,2;2131;--
43,0;40,5;4,5;24,6;0,012;27 (TMSF);40,5;11,1;0,0;110,7;2156;--
43,2;42,5;5,3;24,6;0,013;27 (TMSF);42,5;12,5;0,0;130,4;2261;--
43,4;42,5;5,3;24,6;0,013;27 (TMSF);42,5;12,5;0,0;130,4;2292;--
43,6;42,5;5,2;24,6;0,014;27 (TMSF);42,5;12,2;0,0;127,9;2294;--
43,8;42,5;5,2;24,6;0,014;27 (TMSF);42,5;12,2;0,0;127,9;2296;--
44,1;42,5;5,3;24,6;0,014;27 (TMSF);42,5;12,5;0,0;130,4;2295;--
44,3;42,5;5,3;24,6;0,014;27 (TMSF);42,5;12,5;0,0;130,4;2292;--
44,5;42,5;5,3;24,6;0,014;27 (TMSF);42,5;12,5;0,0;130,4;2295;--
44,7;43,0;5,4;24,6;0,015;27 (TMSF);42,5;12,7;0,0;132,8;2308;--
44,9;42,5;5,2;24,5;0,015;27 (TMSF);42,5;12,2;0,0;127,4;2307;--
45,1;43,0;5,3;24,5;0,016;27 (TMSF);42,5;12,5;0,0;129,9;2307;--
45,4;43,0;5,4;24,5;0,016;27 (TMSF);43,0;12,6;0,0;132,3;2307;--
45,6;43,0;5,5;24,5;0,016;27 (TMSF);43,0;12,8;0,0;134,8;2308;--
45,8;43,5;5,3;24,5;0,017;27 (TMSF);43,5;12,2;0,0;129,9;2308;--
46,0;44,0;5,7;24,5;0,017;27 (TMSF);44,0;13,0;0,0;139,7;2355;--
46,2;44,5;5,8;24,5;0,017;27 (TMSF);44,5;13,0;0,0;142,1;2373;--
46,5;46,0;6,1;24,5;0,017;27 (TMSF);45,5;13,4;0,0;149,5;2405;--
46,7;47,5;6,8;24,5;0,018;27 (TMSF);47,5;14,3;0,0;166,6;2479;--
46,9;47,5;7,1;24,5;0,018;27 (TMSF);47,5;14,9;0,0;174,0;2519;--
47,1;47,5;7,0;24,5;0,018;27 (TMSF);47,5;14,7;0,0;171,5;2522;--
47,3;47,5;6,9;24,5;0,019;27 (TMSF);47,5;14,5;0,0;169,1;2525;--
47,6;47,5;6,9;24,5;0,019;27 (TMSF);47,5;14,5;0,0;169,1;2524;--
47,8;47,5;6,8;24,5;0,020;27 (TMSF);47,5;14,3;0,0;166,6;2524;--
48,0;47,5;6,9;24,5;0,020;27 (TMSF);47,5;14,5;0,0;169,1;2523;--
48,2;47,5;6,9;24,5;0,021;27 (TMSF);47,5;14,5;0,0;169,1;2523;--
48,4;47,5;6,9;24,5;0,021;27 (TMSF);47,5;14,5;0,0;169,1;2523;--
48,6;47,5;6,9;24,5;0,021;27 (TMSF);47,5;14,5;0,0;169,1;2523;--
48,9;47,5;6,9;24,5;0,022;27 (TMSF);47,5;14,5;0,0;169,1;2523;--
49,1;49,0;7,2;24,5;0,022;27 (TMSF);49,0;14,7;0,0;176,4;2549;--
49,3;49,5;7,3;24,4;0,023;27 (TMSF);49,5;14,7;0,0;178,1;2577;--
49,5;51,0;7,7;24,4;0,023;27 (TMSF);51,0;15,1;0,0;187,9;2621;--
49,7;53,0;8,6;24,4;0,023;27 (TMSF);53,0;16,2;0,0;209,8;2703;--
50,0;53,0;8,8;24,4;0,024;27 (TMSF);53,0;16,6;0,0;214,7;2736;--
50,2;53,0;8,7;24,4;0,024;27 (TMSF);53,0;16,4;0,0;212,3;2745;--
50,4;53,0;8,6;24,4;0,026;27 (TMSF);53,0;16,2;0,0;209,8;2740;--
50,6;53,0;8,7;24,4;0,026;27 (TMSF);53,0;16,4;0,0;212,3;2744;--
50,8;53,0;8,6;24,4;0,027;27 (TMSF);53,0;16,2;0,0;209,8;2745;--
51,0;53,0;8,7;24,4;0,027;27 (TMSF);53,0;16,4;0,0;212,3;2747;--
51,3;53,0;8,6;24,4;0,027;27 (TMSF);53,0;16,2;0,0;209,8;2745;--
51,5;53,0;8,5;24,4;0,028;27 (TMSF);53,0;16,0;0,0;207,4;2746;--
51,7;53,0;8,7;24,4;0,028;27 (TMSF);53,0;16,4;0,0;212,3;2740;--
51,9;53,0;8,6;24,4;0,029;27 (TMSF);53,0;16,2;0,0;209,8;2746;--
52,1;54,0;8,7;24,4;0,029;27 (TMSF);53,5;16,3;0,0;212,3;2755;--
52,4;54,5;9,1;24,4;0,030;27 (TMSF);54,5;16,7;0,0;222,0;2782;--
52,6;55,5;9,4;24,3;0,030;27 (TMSF);55,5;16,9;0,0;228,4;2815;--
52,8;57,5;10,4;24,3;0,030;27 (TMSF);57,5;18,1;0,0;252,7;2880;--
53,0;58,0;10,8;24,3;0,032;27 (TMSF);58,0;18,6;0,0;262,4;2929;--
53,2;58,0;10,7;24,3;0,032;27 (TMSF);58,0;18,4;0,0;260,0;2941;--
53,4;59,0;11,0;24,3;0,033;27 (TMSF);59,0;18,6;0,0;267,3;2965;--
53,7;59,0;11,1;24,3;0,033;27 (TMSF);59,0;18,8;0,0;269,7;2973;--
53,9;59,0;11,0;24,3;0,033;27 (TMSF);59,0;18,6;0,0;267,3;2977;--
54,1;59,0;11,0;24,3;0,035;27 (TMSF);59,0;18,6;0,0;267,3;2975;--
54,3;59,0;11,0;24,3;0,035;27 (TMSF);59,0;18,6;0,0;267,3;2974;--
54,5;59,0;11,0;24,3;0,036;27 (TMSF);59,0;18,6;0,0;267,3;2973;--
54,8;59,0;11,0;24,3;0,036;27 (TMSF);59,0;18,6;0,0;267,3;2972;--
55,0;59,0;11,1;24,2;0,038;27 (TMSF);59,0;18,8;0,0;268,6;2971;--
55,2;59,0;11,2;24,2;0,038;27 (TMSF);59,0;19,0;0,0;271,0;2972;--
55,4;59,0;11,1;24,2;0,038;27 (TMSF);59,0;18,8;0,0;268,6;2972;--
55,6;60,0;11,3;24,2;0,040;27 (TMSF);59,5;19,0;0,0;273,5;2986;--
55,8;61,5;12,0;24,2;0,040;27 (TMSF);61,0;19,7;0,0;290,4;3031;--
56,1;62,5;12,7;24,2;0,041;27 (TMSF);62,5;20,3;0,0;307,3;3089;--
56,3;63,0;13,0;24,2;0,041;27 (TMSF);63,0;20,6;0,0;314,6;3114;--
56,5;63,0;13,1;24,2;0,043;27 (TMSF);63,0;20,8;0,0;317,0;3127;--
56,7;63,5;13,3;24,2;0,043;27 (TMSF);63,5;20,9;0,0;321,9;3150;--
56,9;63,5;13,3;24,2;0,043;27 (TMSF);63,5;20,9;0,0;321,9;3156;--
57,2;64,0;13,3;24,1;0,045;27 (TMSF);64,0;20,8;0,0;320,5;3161;--
57,4;64,0;13,3;24,1;0,045;27 (TMSF);64,0;20,8;0,0;320,5;3161;--
57,6;64,0;13,4;24,1;0,047;27 (TMSF);64,0;20,9;0,0;322,9;3164;--
57,8;64,0;13,3;24,1;0,047;27 (TMSF);64,0;20,8;0,0;320,5;3163;--
58,0;64,0;13,3;24,1;0,047;27 (TMSF);64,0;20,8;0,0;320,5;3163;--
58,2;64,0;13,4;24,1;0,049;27 (TMSF);64,0;20,9;0,0;322,9;3163;--
58,5;64,0;13,3;24,1;0,049;27 (TMSF);64,0;20,8;0,0;320,5;3165;--
58,7;64,0;13,3;24,1;0,050;27 (TMSF);64,0;20,8;0,0;320,5;3166;--
58,9;66,5;14,1;24,1;0,050;27 (TMSF);66,5;21,2;0,0;339,8;3216;--
59,1;67,5;15,1;24,1;0,053;27 (TMSF);67,5;22,4;0,0;363,9;3279;--
59,3;68,0;15,4;24,1;0,053;27 (TMSF);68,0;22,6;0,0;371,1;3309;--
59,6;68,5;15,7;24,0;0,053;27 (TMSF);68,5;22,9;0,0;376,8;3334;--
59,8;69,0;15,7;24,0;0,055;27 (TMSF);69,0;22,8;0,0;376,8;3345;--
60,0;69,0;15,7;24,0;0,055;27 (TMSF);69,0;22,8;0,0;376,8;3342;--
60,2;69,0;15,7;24,0;0,057;27 (TMSF);69,0;22,8;0,0;376,8;3340;--
60,4;69,0;15,7;24,0;0,057;27 (TMSF);69,0;22,8;0,0;376,8;3336;--
60,7;69,0;15,7;24,0;0,059;27 (TMSF);69,0;22,8;0,0;376,8;3336;--
60,9;69,0;15,6;24,0;0,059;27 (TMSF);69,0;22,6;0,0;374,4;3336;--
61,1;69,0;15,6;24,0;0,059;27 (TMSF);69,0;22,6;0,0;374,4;3339;--
61,3;69,0;15,7;24,0;0,061;27 (TMSF);69,0;22,8;0,0;376,8;3338;--
61,5;69,0;15,8;24,0;0,061;27 (TMSF);69,0;22,9;0,0;379,2;3336;--
61,7;69,0;15,7;24,0;0,063;27 (TMSF);69,0;22,8;0,0;376,8;3334;--
62,0;69,0;15,8;24,0;0,063;27 (TMSF);69,0;22,9;0,0;379,2;3335;--
62,2;70,0;16,1;24,0;0,063;27 (TMSF);70,0;23,0;0,0;386,4;3351;--
62,4;72,0;16,7;23,9;0,066;27 (TMSF);71,5;23,4;0,0;399,1;3401;--
62,6;72,5;17,5;23,9;0,066;27 (TMSF);72,5;24,1;0,0;418,3;3442;--
62,8;73,5;17,9;23,9;0,068;27 (TMSF);73,5;24,4;0,0;427,8;3473;--
63,1;73,5;18,1;23,9;0,068;27 (TMSF);73,5;24,6;0,0;432,6;3490;--
63,3;74,0;18,2;23,9;0,071;27 (TMSF);74,0;24,6;0,0;435,0;3502;--
63,5;74,0;18,3;23,9;0,071;27 (TMSF);74,0;24,7;0,0;437,4;3505;--
63,7;74,0;18,2;23,9;0,071;27 (TMSF);74,0;24,6;0,0;435,0;3503;--
63,9;74,0;18,3;23,9;0,073;27 (TMSF);74,0;24,7;0,0;437,4;3501;--
64,1;74,0;18,3;23,8;0,073;27 (TMSF);74,0;24,7;0,0;435,5;3503;--
64,4;74,0;18,2;23,8;0,076;27 (TMSF);74,0;24,6;0,0;433,2;3503;--
64,6;74,0;18,2;23,8;0,076;27 (TMSF);74,0;24,6;0,0;433,2;3498;--
64,8;74,0;18,5;23,8;0,078;27 (TMSF);74,0;25,0;0,0;440,3;3498;--
65,0;74,0;18,3;23,8;0,078;27 (TMSF);74,0;24,7;0,0;435,5;3497;--
65,2;74,0;18,3;23,8;0,078;27 (TMSF);74,0;24,7;0,0;435,5;3498;--
65,5;74,5;18,6;23,8;0,081;27 (TMSF);74,5;25,0;0,0;442,7;3508;--
65,7;76,0;19,3;23,8;0,081;27 (TMSF);76,0;25,4;0,0;459,3;3541;--
65,9;77,0;20,4;23,8;0,084;27 (TMSF);77,0;26,5;0,0;485,5;3592;--
66,1;78,0;20,7;23,7;0,084;27 (TMSF);78,0;26,5;0,0;490,6;3619;--
66,3;78,5;21,1;23,7;0,084;27 (TMSF);78,5;26,9;0,0;500,1;3643;--
66,5;78,5;21,4;23,7;0,087;27 (TMSF);78,5;27,3;0,0;507,2;3653;--
66,8;78,5;21,4;23,7;0,087;27 (TMSF);78,5;27,3;0,0;507,2;3654;--
67,0;78,5;21,4;23,7;0,090;27 (TMSF);78,5;27,3;0,0;507,2;3654;--
67,2;78,5;21,4;23,7;0,090;27 (TMSF);78,5;27,3;0,0;507,2;3653;--
67,4;78,5;21,4;23,7;0,092;27 (TMSF);78,5;27,3;0,0;507,2;3651;--
67,6;78,5;21,5;23,7;0,092;27 (TMSF);78,5;27,4;0,0;509,6;3649;--
67,9;78,5;21,3;23,7;0,092;27 (TMSF);78,5;27,1;0,0;504,8;3647;--
68,1;78,5;21,3;23,7;0,095;27 (TMSF);78,5;27,1;0,0;504,8;3649;--
68,3;78,5;21,3;23,7;0,095;27 (TMSF);78,5;27,1;0,0;504,8;3649;--
68,5;78,5;21,1;23,7;0,098;27 (TMSF);78,5;26,9;0,0;500,1;3648;--
68,7;78,5;21,1;23,6;0,098;27 (TMSF);78,5;26,9;0,0;498,0;3646;--
68,9;79,5;21,4;23,6;0,101;27 (TMSF);79,5;26,9;0,0;505,0;3661;--
69,2;80,5;22,1;23,6;0,101;27 (TMSF);80,5;27,5;0,0;521,6;3694;--
69,4;82,0;22,9;23,6;0,101;27 (TMSF);82,0;27,9;0,0;540,4;3736;--
69,6;83,0;23,6;23,6;0,105;27 (TMSF);83,0;28,4;0,0;557,0;3772;--
69,8;83,5;24,1;23,5;0,105;27 (TMSF);83,5;28,9;0,0;566,4;3800;--
70,0;84,0;24,5;23,5;0,108;27 (TMSF);84,0;29,2;0,0;575,8;3819;--
70,3;84,0;24,5;23,5;0,108;27 (TMSF);84,0;29,2;0,0;575,8;3819;--
70,5;84,0;24,4;23,5;0,111;27 (TMSF);84,0;29,0;0,0;573,4;3820;--
70,7;84,0;24,5;23,5;0,111;27 (TMSF);84,0;29,2;0,0;575,8;3819;--
70,9;84,0;24,4;23,5;0,111;27 (TMSF);84,0;29,0;0,0;573,4;3819;--
71,1;84,0;24,3;23,5;0,115;27 (TMSF);84,0;28,9;0,0;571,1;3821;--
71,3;84,0;24,4;23,5;0,115;27 (TMSF);84,5;28,9;0,0;573,4;3824;--
71,6;84,0;24,2;23,5;0,118;27 (TMSF);84,0;28,8;0,0;568,7;3821;--
71,8;84,0;24,3;23,5;0,118;27 (TMSF);84,0;28,9;0,0;571,1;3822;--
72,0;84,5;24,5;23,4;0,118;27 (TMSF);84,5;29,0;0,0;573,3;3819;--
72,2;84,5;24,5;23,4;0,122;27 (TMSF);84,5;29,0;0,0;573,3;3823;--
72,4;85,0;24,8;23,4;0,122;27 (TMSF);85,0;29,2;0,0;580,3;3831;--
72,7;86,5;25,4;23,4;0,125;27 (TMSF);86,0;29,5;0,0;594,4;3866;--
72,9;87,5;26,2;23,4;0,125;27 (TMSF);87,5;29,9;0,0;613,1;3904;--
73,1;88,0;26,7;23,4;0,129;27 (TMSF);88,0;30,3;0,0;624,8;3929;--
73,3;89,5;27,5;23,3;0,129;27 (TMSF);89,5;30,7;0,0;640,8;3958;--
73,5;90,5;28,3;23,3;0,129;27 (TMSF);90,5;31,3;0,0;659,4;3992;--
73,8;91,0;28,7;23,3;0,133;27 (TMSF);91,0;31,5;0,0;668,7;4010;--
74,0;91,0;28,7;23,3;0,133;27 (TMSF);91,0;31,5;0,0;668,7;4018;--
74,2;91,0;28,8;23,3;0,137;27 (TMSF);91,0;31,6;0,0;671,0;4015;--
74,4;91,0;28,7;23,2;0,137;27 (TMSF);91,0;31,5;0,0;665,8;4010;--
74,6;91,0;28,8;23,2;0,141;27 (TMSF);91,0;31,6;0,0;668,2;4010;--
74,8;91,0;28,7;23,2;0,141;27 (TMSF);91,0;31,5;0,0;665,8;4008;--
75,1;91,0;28,9;23,2;0,141;27 (TMSF);91,0;31,8;0,0;670,5;4013;--
75,3;91,0;29,1;23,2;0,145;27 (TMSF);91,0;32,0;0,0;675,1;4017;--
75,5;91,0;29,1;23,2;0,145;28 (TMSF);91,0;32,0;0,0;675,1;4018;--
75,7;91,5;29,2;23,2;0,149;28 (TMSF);91,5;31,9;0,0;677,4;4021;--
75,9;92,5;29,8;23,2;0,149;28 (TMSF);92,5;32,2;0,0;691,4;4042;--
76,2;93,0;30,5;23,1;0,149;28 (TMSF);93,0;32,8;0,0;704,6;4067;--
76,4;93,5;30,6;23,1;0,153;28 (TMSF);93,5;32,7;0,0;706,9;4079;--
76,6;94,0;31,1;23,1;0,153;28 (TMSF);94,0;33,1;0,0;718,4;4090;--
76,8;94,5;31,4;23,1;0,157;28 (TMSF);94,5;33,2;0,0;725,3;4101;--
77,0;94,5;31,8;23,1;0,157;28 (TMSF);94,5;33,7;0,0;734,6;4108;--
77,2;94,5;31,9;23,1;0,162;28 (TMSF);94,5;33,8;0,0;736,9;4113;--
77,5;94,5;31,7;23,0;0,162;28 (TMSF);94,5;33,5;0,0;729,1;4116;--
77,7;94,5;31,6;23,0;0,162;28 (TMSF);94,5;33,4;0,0;726,8;4117;--
77,9;94,5;31,5;23,0;0,166;28 (TMSF);94,5;33,3;0,0;724,5;4116;--
78,1;94,5;31,4;23,0;0,166;28 (TMSF);94,5;33,2;0,0;722,2;4117;--
78,3;94,5;31,3;23,0;0,170;28 (TMSF);94,5;33,1;0,0;719,9;4113;--
78,6;94,5;31,4;23,0;0,170;28 (TMSF);94,5;33,2;0,0;722,2;4110;--
78,8;94,5;31,4;23,0;0,175;28 (TMSF);94,5;33,2;0,0;722,2;4109;--
79,0;95,0;31,6;23,0;0,175;28 (TMSF);95,0;33,3;0,0;726,8;4106;--
79,2;96,0;32,3;23,0;0,175;28 (TMSF);96,0;33,6;0,0;742,9;4125;--
79,4;99,0;34,7;22,9;0,179;28 (TMSF);99,0;35,1;0,0;794,6;4206;--
79,6;99,5;35,5;22,9;0,179;28 (TMSF);99,5;35,7;0,0;813,0;4242;--
79,9;99,5;35,9;22,9;0,184;28 (TMSF);99,5;36,1;0,0;822,1;4250;--
80,1;99,5;35,7;22,9;0,184;28 (TMSF);99,5;35,9;0,0;817,5;4245;--
80,3;99,5;35,7;22,9;0,189;28 (TMSF);99,5;35,9;0,0;817,5;4249;--
