Time, s;Throttle, %;Current, A;Battery voltage, V;Power consumption, A*h;CPU/MOSFET temperature, *C;Output power, %;Phase current, A;BEC voltage, V;Electrical power, W;Motor RPM;Errors
301,1;0,0;0,2;0,3;0,000;27 (TMSF);0,0;0,2;0,0;0,1;0;THRT
302,3;0,0;0,2;0,3;0,000;27 (TMSF);0,0;0,2;0,0;0,1;0;THRT
303,4;0,0;0,2;0,3;0,000;27 (TMSF);0,0;0,2;0,0;0,1;0;THRT
304,5;0,0;0,2;0,3;0,001;27 (TMSF);0,0;0,2;0,0;0,1;0;THRT
307,0;0,0;0,3;0,3;0,001;27 (TMSF);0,0;0,3;0,0;0,1;0;THRT
308,1;0,0;0,3;0,3;0,001;27 (TMSF);0,0;0,3;0,0;0,1;0;THRT
309,3;0,0;0,2;0,3;0,001;27 (TMSF);0,0;0,2;0,0;0,1;0;THRT
310,4;0,0;0,3;0,3;0,001;27 (TMSF);0,0;0,3;0,0;0,1;0;THRT
311,5;0,0;0,2;0,3;0,001;27 (TMSF);0,0;0,2;0,0;0,1;0;THRT
312,6;0,0;0,2;0,3;0,001;27 (TMSF);0,0;0,2;0,0;0,1;0;THRT
317,1;0,0;0,2;0,3;0,002;27 (TMSF);0,0;0,2;0,0;0,1;0;THRT
318,2;0,0;0,2;0,2;0,002;27 (TMSF);0,0;0,2;0,0;0,0;0;THRT
321,7;0,0;0,3;0,2;0,002;27 (TMSF);0,0;0,3;0,0;0,1;0;THRT
322,8;0,0;0,2;0,2;0,002;27 (TMSF);0,0;0,2;0,0;0,0;0;THRT
323,9;0,0;0,2;0,2;0,002;27 (TMSF);0,0;0,2;0,0;0,0;0;THRT
325,0;0,0;0,3;0,2;0,002;27 (TMSF);0,0;0,3;0,0;0,1;0;THRT
326,1;0,0;0,2;0,2;0,002;27 (TMSF);0,0;0,2;0,0;0,0;0;THRT
327,3;0,0;0,2;0,2;0,002;27 (TMSF);0,0;0,2;0,0;0,0;0;THRT
328,4;0,0;0,2;0,2;0,002;27 (TMSF);0,0;0,2;0,0;0,0;0;THRT
329,5;0,0;0,3;0,2;0,002;27 (TMSF);0,0;0,3;0,0;0,1;0;THRT
330,6;0,0;0,2;0,2;0,003;27 (TMSF);0,0;0,2;0,0;0,0;0;THRT
331,7;0,0;0,3;0,2;0,003;27 (TMSF);0,0;0,3;0,0;0,1;0;THRT
332,8;0,0;0,2;0,2;0,003;27 (TMSF);0,0;0,2;0,0;0,0;0;THRT
334,9;0,0;0,3;0,2;0,003;27 (TMSF);0,0;0,3;0,0;0,1;0;THRT
336,0;0,0;0,2;0,2;0,003;27 (TMSF);0,0;0,2;0,0;0,0;0;THRT
337,1;0,0;0,2;0,2;0,003;27 (TMSF);0,0;0,2;0,0;0,0;0;THRT
338,2;0,0;0,3;0,2;0,003;27 (TMSF);0,0;0,3;0,0;0,1;0;THRT
339,3;0,0;0,3;0,2;0,003;27 (TMSF);0,0;0,3;0,0;0,1;0;THRT
340,5;0,0;0,2;0,2;0,003;27 (TMSF);0,0;0,2;0,0;0,0;0;THRT
341,6;0,0;0,2;0,2;0,003;27 (TMSF);0,0;0,2;0,0;0,0;0;THRT
342,7;0,0;0,2;0,2;0,004;27 (TMSF);0,0;0,2;0,0;0,0;0;THRT
344,3;0,0;0,3;0,2;0,004;27 (TMSF);0,0;0,3;0,0;0,1;0;THRT
345,4;0,0;0,2;0,2;0,004;27 (TMSF);0,0;0,2;0,0;0,0;0;THRT
346,7;0,0;0,3;0,2;0,004;27 (TMSF);0,0;0,3;0,0;0,1;0;THRT
